text_num,time,text,label
1,2019-02-01 00:36,방구 자꾸 뜨겁고 약간 축축?하고 냄새나는 방구가 1시간에 몇 번씩이나 나오는데 건강의 적신호...?!?인가?!?,1
2,2019-02-01 00:40,부모 부모 혹은 부와 모 중 한명이라도 연을 끊은 사람 있나요?,1
3,2019-02-01 00:42,잠오는법좀 요즘 잠이안와 스트레스랑 잡생각이많아서그런가불면증ㅠㅠ같아 누워서1시간이상있어야자고그래좋은방밥좀,1
4,2019-02-01 00:51,공공 족보많이 타나요?? 부전하는 타과생입니다!,1
5,2019-02-01 00:52,복학하면 아싸행인가요? 진짜 아는사람 한명도없음 ..,1
6,2019-02-01 00:59,보닌 운동 하루 할당량인데 어떰? 40분 근력운동 + 10분워밍업50분 러닝머신 8.5키로 뛰고 식단관리는 하루2식 탄수화물 약간 줄이는 수준으로 운동하는데살좀빠지려나?? bmi 21.5인데 20 초반까지만 가면 좋을텐데,1
7,2019-02-01 01:23,제발 법과 관련해서 잘 아시는 분 도와주세요 혹시 이혼에 대해 잘 아시는 분 있으면 댓글 부탁드려요..!지금 주변에서 어려운 일이 있어서 제가 알아야될것같아서요.부부가 있는데 남자가 생계를 책임지고 여자는 원래는 좋은 직장이 있었지만 결혼 초에 남편의 설득에 의해 원래 있던 번듯한 직장을 버리고 전업 주부로 생활하게 됩니다. 남편은 예상했던 것보다 일이 잘 안풀려 돈을 잘 벌지 못하는 상황이라 빚을 어느 정도 진 상태에서 아파트 하나를 삽니다. 그리고 여자의 명의로 집이 등록됩니다. 아직도 빚은 다 못갚은 상태입니다. 그런데 한참 후에 돈 문제와는 별개로 부부의 사이가 많이 틀어집니다. 사실 상 남편의 잘못(여기서 무엇인지 구체적으로 밝히기는 좀 그렇지만)이 더 큰 이유로 사이가 틀어지게 됩니다. 여자는 큰 잘못이 없습니다. 이혼을 하려고 마음을 먹는데 사실 상 벌이가 시원찮기는 해도 남편의 소득이 집의 유일한 소득인데 이혼을 하게 되면 여자는 직장도 없이 혼자가 되는 상황이 될 수도 있습니다. 이 때 빚이 있는 상태의 집은 어떻게 처리되나요?,1
8,2019-02-01 01:35,일선추천 일선추천 해주세여.. 제 2외국어도 ㄱㅊ,1
9,2019-02-01 01:42,경쟁률 희과담 경쟁률은 언제부터 떠요?,1
10,2019-02-01 01:42,경제 부전 어떤가요? 문과수학은 좋아하고 수능 수학 1이었는데경제수업은 한번도 들어본적이 없어서수학이 발목을 잡을까 걱정되서요ㅠㅠ이과수학 몰라도 되나요?그리고 수업시간에 교수님수업만 열심히 들으면 잘따라갈수 있는 정도인가요?,1
11,2019-02-01 01:46,"해외축구, 영화감상 동아리 있나요??????",1
12,2019-02-01 01:48,동아리 뭐뭐있는지 어디서 볼수있어? 중동 말고도!!! ㅎㅅㅎ,1
13,2019-02-01 01:49,"개강싫어 no 개강, good life",1
14,2019-02-01 02:00,2월은 다들 수강신청 성공하고 좋은 일들만 있길 바라╰(*´︶`*)╯♡,1
15,2019-02-01 02:03,재학생인데 국장2차 신청돼?? 신입생만된다고 들은거같은데,1
16,2019-02-01 02:04,컴활2급 시험시간이 얼마정도 되나요??,1
17,2019-02-01 02:04,보통 단발하면 층내주지않나? 여자인데오늘 커트를 하러 미용실에 갔음중단발정도에서 턱길이정도로 커트를 했는데보브스러운 느낌말고 깔끔하게 떨어졌으면 좋겠다라고 했더니집와서 보니까 층을 아예 안내놨음이때까지 단발했을때는 이런적이 한번도 없었는데..머리가 사진처럼됨이건 말을 잘못한 내잘못인가아니면 다시 가서 해달라고 하면 해주나...,1
18,2019-02-01 02:08,희과담.. 선착순 아니죠..????댓글에 선착이라는 말이 있던데그냥 장난치는거 맞죠??,1
19,2019-02-01 02:09,영문학사 작년에 영문학사(영문과 전선) 경쟁률 얼마였는지 아시는 분 있나요ㅠㅠ!,1
20,2019-02-01 02:14,혹시 관광통역사 자격증 해보신 분 계시나요?? 영어 관광통역사에 관심이 생겨서 준비해보려는데 찾아보니 학원 광고들이 많더라구요 혹시 준비해보신 분 있을까요?,1
21,2019-02-01 10:49,[싸강] 교육가 vs 기업가 vs 민주시민 뭐가 제일 나아??,1
22,2019-02-01 11:01,열사표 희망담기 할라니까 수강대상분반만 신청가능하다는데 대체 뭐져,1
23,2019-02-01 11:02,서울 여행 해보신 분들 중에 혹시 몇 주 정도 장기간 머무르기 좋은 깔끔하고 가성비 좋은 숙소 있나요?,1
24,2019-02-01 11:04,원어강의 들으만 한가요?? 전공.. ㅈㄱㄴ,1
25,2019-02-01 11:05,혹시 정컴으로 전과하신분계신가요?? 쪽지좀 해주세요ㅠㅠ 물어볼게 있어서요!ㅠㅠ 사례는 꼭하겟습니당ㅜㅠ,1
26,2019-02-01 11:06,타과 전필 일선들으려고하는데 안열려있으면 과사에 전화해서 열어달라고 부탁하면 되죠?,1
27,2019-02-01 11:08,🤯 경통대 졸업학점 3.9면 나중에 취업할때 나가리까지는 아니지..?1학년 첫 학점이 3.2였는데 나름 많이 올린거야ㅠㅠ더 열심히할걸.....🤯,1
