text_num,time,text,label
1,2020-04-25 00:09,생일인데 안친한 친구가 카톡보냈길래 읭했는데 읽어보니까 이름같은 친구랑 착각했나봐 뭐라 답장 보내지ㅋㅋㅋ큐ㅠ,1
2,2020-04-25 00:09,과제제출 늦게라도 하고싶다ㅠㅠ 어려워서 못하는 건줄 알고 대충 포기하고 다른 과제 했는데 방금 다시 풀어보니까 쉽게 풀리는 거였네 늦게라고 제출할 수 있었으면 좋겠다ㅠㅠㅠ 이것도 교바교인가?,1
3,2020-04-25 00:09,ㄹㅇ 이런말하면 안되는거아는데 말안듣고 예배강행하다 감염된 예수쟁이들은 그냥 어디 격리시켜놓고 치료안해주면안되냐 예배가 목숨보다소중해? 지금 시국에 자기들 하고싶은거 못하고사는사람들이 얼마나많은데 지들은 지하고싶은거 다하고자빠졌네;  ㅈㄴ 이기적인거아니냐?,1
4,2020-04-25 00:09,실험은 4/6부터 대면 하겠지...ㅠㅠ 하...당연한건데 생각하면 우울하댱 ㅜㅜ,1
5,2020-04-25 00:09,플최몇? (혐 주의),1
6,2020-04-25 00:09,아니 밤을샜으면 지금 잠이 쏟아져야 정상아니냐 왜 말똥한거야,1
7,2020-04-25 00:09,3-(1) 어떻게 풀어요ㅠㅠ? 나머지는 y=꼴 u=꼴 이렇게 나눠서 미분해 구했는데 이건 어떻게 해야할지 모르겠어요 하나 때매 과제 못내고 있는 중 ㅠㅠㅠ,1
8,2020-04-25 00:09,너무 우울하고 자존감이 낮아진느낌이라유튜브에 이것저것 자존감 높이는 법이나그런영상들봤는데되게위로도 되고 힘난다,1
9,2020-04-25 00:09,초과학기 5학년1학기 듣게되면 학점 최대 몇학점 까지 들을 수 있어? 4학년2학기에 18학점이상 듣고 3.8 이상 받으면 추가학점 3학점 더 들을 수 있는거야..?,1
10,2020-04-25 00:09,아 과제 하나 못냈는데 어쩌지 늦게라도 내야하나ㅜㅠ 과제 하나 못내는 게 비중이 좀 크나??ㅠㅠㅠ 딱 한문제 풀이해서 내는 과제긴 한디...,1
11,2020-04-25 00:09,rotc 어떰? 진지하게 고민중인데,1
12,2020-04-25 00:09,고영독 이효석교수님수업 오늘6시깢입장해야한다는데 아무것도 없는ㄷ 뭘입장하라뭘입장하라는 걸까요,1
13,2020-04-25 00:09,하 드디어 과제 다 끝냈다ㅠㅠ 대충 세네시간 걸렸나 으 도비는 이제 자유에요,1
14,2020-04-25 00:09,군대하니까 생각난건데 내가 나온 부대가 우리 학교 예비군 훈련시키는 부대임올해 예비군 엄청 늦춰지긴 했는데 가만 그리워서 토나올듯,1
15,2020-04-25 00:09,군대 갈거 생각하니까 담배 말린다 좆같다,1
16,2020-04-25 00:09,후..... 간다ㅜ,1
17,2020-04-25 00:09,님들 과제분량 어떰? 어차피 출석인정과제 밖에 없어서평일에 2~3시간정도 하니까 여유롭던데..그래서 이번 주말 풋볼매니저 플레이 시간 30시간 찍음,1
18,2020-04-25 00:09,열심히 살아야겠다 남들과 비교안하며 열등감 가지지말기나에게집중하기자기할일열심히하기!,1
