text_num,time,text,label
1,2020-04-22 1:44,현대인의체력관리현대인의체력관리 ㄱㅇㅌ교수님 과제가 1장 원페이지정리라는데 그냥 교수님 ppt내용 한글이나 워드로 한 장 안에 중요한것만 나열하면 되나요?따로 양식같은거 없나요? 성적 잘받으신 분들의 방법 부탁드립니다.,1
2,2020-04-22 1:44,야이씨 헬스장 폐쇄권고 말이되냐교회랑 종교도 다 폐쇄하고 말해아 예배하는곳 아짓도 천지,1
3,2020-04-22 1:44,네이버 댓글 내역공개되니소름돋는게 이상한 댓글쓰는사람 대부분이 혼자 우파좌파 코스프레 다하고 메갈일베 코스프레 다하는거보고 진짜 조산족이 국민 분열시키는게 맞는것같기도 하더라,1
4,2020-04-22 1:44,플라토 동영상 갑자기 안되는 사람 있나?나 갑자기 재생 안되는데 나만 그렇나출석인정 받아야되는데크롬 익플 둘다 안댐,0
5,2020-04-22 1:44,대학생활 계획서 쓰는 팁좀군대 말고 생각나는거 없는데.....,1
6,2020-04-22 1:44,얘등라!!!나 기타학원 끊은지 3개월 넘었거든 근데 혼자 앤마리 2002 연습해서 이제 3분동안 다칠수있어!!! 히히,1
7,2020-04-22 1:44,쿠키런 하는 사라암오븐패스사는게 좋니?,1
8,2020-04-22 1:44,공학영어 답지있는분....가정법은 아예 모르겠어요 진짜 답이없다....,1
9,2020-04-22 1:44,잠재적 가해자 타령 말고 이런 글만 돌았으면 얼마나 좋았을까저거를 비판하고 저기에 고까운 남자들이 누가 있겠냐?그 문제의 3만 쓰레기들말고는 다들 공감하지,1
10,2020-04-22 1:44,60~70만원대 노트북혹시 잘 아는사람 추천해줄 수 있어? 부모님이 필요하다고 좀 알아봐달라는데 난 잘 몰라서ㅠㅠ 중간 정도 사양이면 좋을것같아 :),1
11,2020-04-22 1:44,9월 학기제밑에 의견 물어본 사람인데 찬성하는 사람들이 많네 왜 찬성하는거야?? 대학생인 우리 입장에선 별로 좋은게 없는거 같은데,1
12,2020-04-22 1:44,"영어자동사, 타동사, 수동태 불가 동사 단어 이런거 어떻게 외워??ㅠ 다른거는 다 잘하는데 동사 부분 단어를 어떻게 해야되는지 모르겠다... 걍 무작정 외워야 되는거야?",1
13,2020-04-22 1:44,9월 학기제9월에 신학기 시작이면 2학기에 복학하는 사람은 6개월 더 쉬어라는 소리야?,0
14,2020-04-22 1:44,너네 과제대체 수업이 많냐 강의 올라오는 수업이 많냐나는 하나빼고 다 과제임 ㅅㅂ,0
15,2020-04-22 1:44,조크나이트?,1
16,2020-04-22 1:44,혹시 본가에있는 사람들은 교재 어디서 샀어?,1
17,2020-04-22 1:44,싸강연기ㅣ이이이되는겨 마는겨...방빼고싶다규,0
18,2020-04-22 1:44,"""삶은 인스타보다 어둡고 에타보다 밝다.""-에붕이(24, 군필여고생)",1
19,2020-04-22 1:44,컴퓨팅사고컴퓨팅사고는 교수님마자 과제 다 다르나요ㅜㅜ?,1
20,2020-04-22 1:44,교수님이 ppt올려주신거그 내용을 과제에 넣어도 괜찮을까요??이럴경우에는 각주를 머라고 달아야해요..?,1
21,2020-04-22 1:44,공학영어 ㅇㅈㅇ 교수님 강의 듣는사람 ㅠㅠ댓글 좀 남겨주라,1
22,2020-04-22 1:44,정기활 교재 꼭 필요한가요?교재없이 인강으로만 공부해도 되나요,1
23,2020-04-22 1:44,벚꽃사진출근길에 대충찍는다고 겁나게 못찍었지만그래도 봄기운 나누고 싶어서..🌸,1
24,2020-04-22 1:44,플라토 1주차 강의다음주에도 볼 수 있나요?,1
25,2020-04-22 1:44,대학 친구확실히 고등학교 중학교때 사귄친구들 보다는  벽이 느껴진다 약간 술로 친해져서 그런가 ㅋㅋㅋㅋㅋㅋ,1
26,2020-04-22 1:44,좀 생각없이 글 쓰지 마라익명이니까 욕 쳐먹어도 상관없어서 그런건지 곧이 곧대로 믿는 ㅂㅅ들이 많아서 그런건지 어느 내용인지는 말 안하겠는데 핫게보면 눈이 찌푸려진다,1
27,2020-04-22 1:44,경제학부 레전드네 진짜강의 올리는게 그렇게 힘든가?,0
28,2020-04-22 1:44,카투사 한번 넣어보기나 할걸토익 귀찮아서 안했는데 입대 하루전되니까 뼈저리게 후회되네 ㅋㅋㅋ,1
29,2020-04-22 1:44,난 싸강도 좋아강의 몇번씩 돌려볼수있거든그래도 친구좀 사귀고싶다,1
30,2020-04-22 1:44,님들 스캔해서 pdf올리라했는데다하고 색깔 팬까지 다했는데울집 프린터기가 구대기라 그런지 흑백으로 스캔만 되는데그냥 내도 상관없겠지?올흑백,1
31,2020-04-22 1:44,"N번방 가해자들...신상공개는 흉악범죄를 대상으로만 이루어졌다고 말하는 사람을 보았습니다.이게 흉악범죄가 아니면 도대체 무엇이 흉악범죄인가 싶습니다.피가 튀고 살점이 나뒹굴어야만 흉악범죄인가요?마음이 부서진 사람은 살아도 사는 것이 아닙니다.영혼이니 정신이니 종교적 맥락에서 해석될 여지가 있는 단어를 운운하고 싶지는 않지만, 사실상 영혼을 죽인 거나 마찬가지라고 생각합니다. 그들이 약한 이들을 해치고 겁박하는 자들이라는 게 명명백백하게 밝혀지고 나면, 저들 중 더이상 무고한 이들이 없을 것이라는 게 확실해지고 나면, 이 세상에 존재했었던 야만의 모든 양태로 저들을 다 찢어 죽여버렸으면 좋겠습니다.  어떤 처벌로도 피해자들의 고통은 보상받을 수 없나요? 그 기억은 잊혀지지 않나요? 그렇다면 가해자들은 아무짝에도 쓸모없는 존재들입니다. 세상의 가장 비천한 존재도 나름의 가치를 지니지만, 이 악마들은 스스로 자신의 가치를 저버렸으니 1분 1초 존재가 지속될 때마다, 다른 존재에 대한 모욕만이 깊어집니다. 제가 지극히 감정적이라는 것은 저조차도 잘 알고 있습니다만, 이런 순간마저 감정에 충실할 수 없다면, 이성적으로 생각해야 한다면, 그 따위 감정과 이성은 당장 머릿 속에서 도려내고 싶어질 지경입니다. 누군가는 지켜야 할 선이 있다고 말하지만, 저는 지켜서는 안되는 선이 있다고 반박하고 싶습니다. 아! 참으로 이성적인 사람들이 많습니다. 하지만 제가 단언하건대 그들의 이성적 태도는 그들이 공감하는 능력이 결핍되었다는 증거에 지나지 않습니다. 다행입니다. 오만한 그들을 바라볼 때면, 세상이 불완전하고 가끔은 잔혹하기까지 해서 저 사람들의 소중함이 쉬이 손상될 수도 있다는 사실이 다행이라는 생각마저도 들 때가 있습니다. 그들이 소중한 이들을 잃고 나면 결코 지금 보여주는 이성적인 태도를 보여줄 수 없을 테니까요. 비겁하기 짝이 없습니다. 그때서야 세상을 원망해 본들, 그의 주변에는 그와 똑같은 부류의 사람들만 남아 있을 겁니다. 계속 이성적으로 생각하셔야만 할 겁니다. 부디 그렇게 해주세요. 네, 저는 이성적인 능력이 결핍된 사람입니다. 언젠가 감정적인 태도가 제 삶을 갉아 먹을 수도 있겠지요. 그러나 결코 이성적인 사람들이 겪게 될 댓가는 치르지 않을 겁니다.  저는 호소하겠습니다. 세상의 반대편에는 지극히 이성적인 사람들이 이런 상황에서마저 사람은 이성적이어야 한다고 말하고 있으니, 저는 외려 제발 감정적으로 대응하라고 말하겠습니다. 그래야 이 세상의 사람들이 둘 중 하나를 선택할 수 있을 테니까요. 이성적이라는 사람들이 그들의 이성에 대해 저토록 확신을 가지고 있으니, 저 또한 아직 선택하지 못한 이들이 그들의 마음에 따라 선택할 수 있도록, 제 부족하고 편협한 감정에 확신을 담아 말하겠습니다. 같이 슬퍼해주세요. 같이 화를 내 주세요. 복수하세요. 당신이 누군가를 소중히 하고 있다면, 소중한 이들에게 진심을 다하고 있다면, 그들이 불의에 당하는 걸 절대 지켜봐서는 안 됩니다.  세상의 어떤 도덕과 정의도, 당신의 소중한 이가 부서질 때 악한의 칼날을 막아서지 않습니다. 제발 복수하세요. 당신이 사랑하는 이들의 마음을 지킬 수 없는 세상이라면, 최선을 다해 죽을 때까지 거부하세요.",1
32,2020-04-22 1:44,와... 방금 화장실 들갔다가 귀신본거같음;;아까 화장실에서 세수하는데 거울보니까갑자기 어떤 여학생이 쓱? 보이는? 사라지는 느낌?근데 그런거 내가 별로 안무서워함ㅇㅇ그래서 진짜 귀신인지 보려고진짠가 싶어서 자세히 보니까호에에에 여학생으로 착각할정도로 귀여운 카와이한 와따시였던거시에요엣큥☆ 와따시 거울에비친 모습이 너무 귀여워서 착각해버린거시에요,1
33,2020-04-22 1:44,물리 풀이좀 봐주세요제 답은 420인데 답지엔 536? 이라고 돼있어요 도대체 어떻게 풀어야 저 답이 나와??,1
34,2020-04-22 1:44,나 5월군번인데 혹0유0임 ㅋㅋㅋㅋㅋ5월에 입대해서 6월에 유격끝난채로 전입그해 혹한기 대대 근무로 째낌다음해 유격 gp로 빠지고 혹한기 전에 제대ㅋㅋㅋㅋㅋㅋㅋㅋ동기들한테 이 얘기하면 맞아죽음,1
35,2020-04-22 1:44,학자금대출 받앗는데 중간에휴학하면어떻게돼요?,1
36,2020-04-22 1:44,님들4/6에 진짜 개학 할거같음? 유초중고특수학교..,1
37,2020-04-22 1:44,일탈계가 범죄가 아니라는 애들은페이스북에 모르는 이상성욕 남자가 노예랍시고 자위하는 동영상 계속 게시하는 것도 눈감아줄거임? 개인의 성적 취향이니까?,1
38,2020-04-22 1:44,"컴사 ㅈㅇㅁ교수님 출석강의소개 영상 몇 번 봐도 출석이 안되네ㅜㅜ이거 왜이럴까.,.원래는 옆에 며칠부터 며칠 사이에 봐야한다 그런 것도 없길래 출석 안하는건줄 알앗는데 생겼길래 그 뒤로도 두 번이나 틀어놧는데도 안돼..",1
39,2020-04-22 1:44,"노트북 추천해주세요가격은100~150 사이, 15인치 생각하고있어요!",1
40,2020-04-22 1:44,기숙사우리그대로냐?,0
41,2020-04-22 1:44,그만큼 생각지도 못하고 빡치게 또라이같은 범죄란 거지 적용할 법도 디테일하게 없는,1
42,2020-04-22 1:44,논산가는데 폰 부모님께 맡기고 가서 자대에서 소포로 받아야겠죠?소대장한테 맡겼다가 수료때 받는것도 가능하지만 논산은 아니라던데,1
43,2020-04-22 1:44,경영선배님들희망노트랑 윤리선언문 만들어보기로 5페이지 적을 수 있나요..? 어떻게 5페이지가 나오죠..,1
44,2020-04-22 1:44,공미 서 ㅇㅅ 교수님k-mooc 강의 진도 캡쳐해서 3주차때 과제제출할떼 보내라는데 강의 듣고 내강의실 -강좌-진도 들어가서 확인했는데 강의 안들은걸로 나와있는데 저만 그래여? 다른분들은 어떻게 나오시나요?,1
45,2020-04-22 1:44,이번주차 강의는이번주 넘어가면 못보나여?,1
46,2020-04-22 1:44,대실영2 엑세스코드회원가입하는데 엑세스 코드가 잘못됬다는데 왜 그럴까요 ㅠㅠ,1
47,2020-04-22 1:44,좀 댕청한 새내기의 궁금한점학번은 20인가요 아니면 그 기다란 2020~~~~인가요,1
48,2020-04-22 1:44,과제 제출할 때 어떻게 해요??그냥 파일만 올려놓으면 되뇨?교수님한테 인사 안하고?,1
49,2020-04-22 1:44,이거 혹시 어떻게 푸는지 아시는분..?.,1
50,2020-04-22 1:44,"핫게 간 남동생 도촬 글 너무 수상한데요약하면 남동생이 6개월 전 자기 샤워 영상 속옷 사진을 도촬해 텔레그램에 올리고 있었고경찰에 신고했으나 이슈화 되기 전이라 처벌도 안받고 끝났다 는 건데나는 만약 1베에 올렸다거나 텀블러에 올렸다고 하면 믿었을거임.근데 텔레그램에 올렸다니 처음부터 뭐지 싶었음.1베야 자기 가족 도촬하는거 올리기로 유명했고지금은 저 사건의 임팩트에 밀려서 덜 유명하지만한때는 일반인 도촬로 악명 떨치던게 텀블러임.근데 텔레그램..?이번 n번방에서도 알 수 있지만텔레그램에 그렇게  모여있는 애들이 타겟으로 잡은 건트위터 일탈 영상, 사진 올리던 애들 협박.해킹링크 보내서 협박조건하려던 애들 약점잡아 협박이런 류임.오히려 텀블러나 트위터가 주변인 도촬 주변인 사진 합성그런것들이었지. 이거 주제로 방송도 한번 나왔었고.그래서 뭔가 이상하다 싶었는데 그 의심에 쐐기를 박은게경찰 얘기임.무엇보다 경찰이 처벌 안된다고 돌려보냈단 것도 말이 안된다.당연히 처벌 됨. 도촬도 도촬인데 온라인에 남이 볼 수 있게 음란물 게재하면무조건 처벌 받습니다. 너무 많고 굳이 신고를 안 해서 안 잡을 뿐이지.로이킴도 야짤 올렸다가 잡힌거고. 그리고 가족간에도 도촬하면 당연히 처벌이지.동생이 급하게 삭제해서 처벌이 안됐다고?어머니가 졸도할 정도로 집안이 난리났는데 걔가 그걸 지우게 내비둔다고?그리고 디지털 포렌식은 왜 있는데. 지하철 몰카 수사할때도 범인이 사진 지우고발뺌하면 포렌식해서 찍었던 사진 영상 다 증거로 잡고 수사가능한데어쩔 수가 없어서 그냥 돌려보낸다고?정말 너무 말이 안됨.6년 전도 아니고 6개월 전이면 이미 성범죄나 도촬에 대한 사회적 경각심충분히 높을 때고 수사나 판결에도 그런 기류 다 반영되고 있을 때인데'이슈가 안 되어서 그런지 그냥 보냈다'? 너무 말이안되는데.이게 그냥 주작으로 끝나는 것도 아니고 ""여러분 남동생도 잘 살펴 보세요""하는 식으로 사회에 불안감을 조성하는 주작이라 되게 악질적이라고 생각함.주작이 아니라면 최소한 어느 경찰서에 신고했는지 그 때 안된다고 말했던 수사관의이름이나 인상착의는 어땠는지 정도는 말 할 수 있어야 한다고 봄.그런것도 못 말하고 그냥 믿어달라 하면 안 되는거고.인증 하나 없는 글에 흥분해서 열심히 공감박고 화내주고 있는것도 이해가 참 안됨",1
51,2020-04-22 1:44,생잘알 콤온엑소 뉴클레아제를 암호화 한다는게 무슨말?암호화되면 어쩌는건데?,1
52,2020-04-22 1:44,개독교 진짜   답없네  신천지=개독https://n.news.naver.com/article/082/0000990352신천지랑 다를게 없는데  다르다고  우기지마라 진짜  뚝배기 날려버린다,1
53,2020-04-22 1:44,유신론자들은 이거에 대해서 어떻게 생각함?내가 신이 없다고 생각하긴 하지만유신론자들은 무신론자로 설득할 생각도 없고 무시할 생각도 없음그냥 어떻게 생각하는지 궁금해,1
54,2020-04-22 1:45,민중당은 댓글 달아라마치 총학이라도 되는냥 나대다가 개털려 빤스런했으면 사과를하던가 안깝치겠다고 계획이라도 말해주던가 해야지?,1
55,2020-04-22 1:45,대학교는 체육대회 없나고등학교때 없어가지고.. 내 낭만이 사라졌어,0
56,2020-04-22 1:45,이 댓글 개웃기노 ㅋㅋ치과 드라마는 안하는 이유가 있었네... 긴장감이 없네,1
57,2020-04-22 1:45,장대호 사건 어떻게 생각행최근에 페북에 회고록? 같은거 올라와서 다시 화제 되던데,1
58,2020-04-22 1:45,우하하날 사랑해줘요,1
59,2020-04-22 1:45,n번방사건조회수가26만인거야 본사람이26만인거야,1
60,2020-04-22 1:45,알람땜에 공부안된다는년ㅋㅋㅋㅋㅋㅋ몇마디해줫더니 빡쳤는지 글삭하고튀눜ㅋㅋ앙개꿀잼,1
61,2020-04-22 1:45,왓챠랑 넷플중에 뭐가 더 좋아?,1
62,2020-04-22 1:45,선배님들 질문있습니다ㅠㅜ교수님이 다큐보고 감상문말고 보고서를 써오라고 하셨는데 그럼 느낀점을 아예 적지 말아야하나욥? 도대체 어떻게 보고서를 적어야 잘 적었다고 기뻐하실까요ㅠㅜㅋㅋㅋㅌㅋㅋㅋ,1
63,2020-04-22 1:45,부산도서 해피머니 사용가능?해피머니 집에 몇장 있는데 써먹을 데가 없어서사려는 책을 부산도서에만 팔아서 거기서 쓰려고 하는데 가능함?,1
64,2020-04-22 1:45,경제학원론 과제좀 도와주세요송영조 교수님 과젠데 2강 마지막에 한계비용으로 문제 푸는게 있던데 진짜 설명도 별로없어서 풀지를 못하겠어요ㅜㅜ 푼사람 있으면 답안좀 부탁드려요,1
65,2020-04-22 1:45,학생증 사진바꾸는거 어케 하는지 아는 사람 젭알...,1
66,2020-04-22 1:45,제발 저 좀 도와주세요ㅜㅜ물리 문제 푸는 데 물리 노베라 진짜 모르겠어요ㅠㅜ한 문제만 알려주세요ㅠ,1
67,2020-04-22 1:45,원래 싸강이던 과목그것들도 플리토에서 들으면 되져???,1
68,2020-04-22 1:45,우리학교는 교육부 눈치보는것같음교육부가 초중고 4월 개학 방침을 아직수정하지않아서 우리학교도 눈치껏1주만 연장한 것같은데 학부모 여론은개학 대체 방안 요구가 압도적인 상황이라개학 여부에 따라 싸강 연장도 달라질 것 같음 근데 같은 국립이어도 강원대는 그냥 종식전까지 무기한 싸강인걸보면 꼭 교육부 지침 따를 필요는 없는것 같긴함,1
69,2020-04-22 1:45,신발에 달려있는 거그 신발옆에 뭐 돌리는거 달려있는데 그거 돌리면 신발 약간 조여지고 하는 그게 뭐죠? 이름을 모르겠네요 ㅜㅜ 그거 달린 런닝화 사려고하는데,1
70,2020-04-22 1:45,피피티 표지피피티 표지 어떻게 하는거에여??ㅠ,1
71,2020-04-22 1:45,민중당 뭔일 있었음?밑에 글에 민중당 어쩌고 써있길래 궁금..,1
72,2020-04-22 1:45,plato 과제란이 어디??plato 학습활동 과제란이 어딨나요...? 도와주세여ㅠㅜ,1
73,2020-04-22 1:45,미대 미술감상 듣는 칭구들ㅠㅠ과제 무슨 소리인지 모르겠어... 이거 한 사람 있어??ㅠㅠ,1
