text_num,time,text,label
1,19/01/25 23:32,일본 .,1
2,19/01/25 23:35,한국 8강따리각ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,1
3,19/01/25 23:47,사비 예언 ㄷㄷ,1
4,19/01/25 23:51,꺼어어어어어어어어어어엉어어어어어억 어우 새벽에 소화가 되네,1
5,19/01/25 23:52,포체티노 싱글벙글~~ 허허,1
6,19/01/25 23:53,축구 ㅅㅂ 걍 스캐 해주지 ㅅㅂㅅㅂㅅㅂㅅㅂㅅㅂ,1
7,19/01/26 00:00,기장 멘토링 하신분들? 혹시 1월 멘토링비 들어왔나요??12월 멘토링비는 들어왔는데 1월은 아직 안들어왔어요 ㅠㅠ,1
8,19/01/26 00:01,4학년 1학기에 잘하면 2학기에 성적장학금 나오나요??최소 12학점은 들어야 하려나??,1
9,19/01/26 00:02,이 시각 슈틸리케 재평가? 슈틸리케는 준우승이라도 했는데 벤투 ㅆㄴㄷ이노,1
10,19/01/26 00:04,술마실사람 쪽지좀,1
11,19/01/26 00:18,의경시험 연습 많이해서 20개까지 가능해졋는데 웰케 불안할까요...근데 할때마다 힘들긴해욥..,1
12,19/01/26 00:21,좀 위생적인 술집이나 맛집 부산대에 있어? .,1
13,19/01/26 00:23,"궁금한게 4-1,4-2에 12학점밑으로 들어도 등록금은 다 내야해?",1
14,19/01/26 00:27,다시는 느그흥을 박지성에 비비지마라 개 토악질 나온다,1
15,19/01/26 00:32,교양 재수강 재수강하려면 똑같은 강좌를 들어야해요 아니면 똑같은 영역에 있는 다른 강좌를 들어도 돼요?ㅠ,1
16,19/01/26 00:32,ㅋㅋㅋㅋ 냄비 색히들 예상은 했지만 역시나네 ㅋㅋㅋㅋㅋㅋ신태용 감독 체제일 때도 안바뀌길 바랬는데 결국 바꿨고 제발 냄비색히들때매 이번 벤투 감독은 안 짤렸음 좋겠다 감독 좀 오래 가보자,1
