text_num,time,text,label
1,2019-01-05 21:43,계절 여름계절을 들었는데 나중에 총괄성적으로 나올때 2학기 성적에 포함되는 건가용???,1
2,2019-01-05 21:49,말이 왜 이렇게 다르냐 소문도 가지각색이고,1
3,2019-01-05 21:56,너네 외박 어떻게 하냐 ... 원래 외박 가끔 됐는데 요즘은 인증샷까지 보내래 ... 남친이랑 외박할려면 어케 해야댐 ㅠㅡㅠ,1
4,2019-01-05 22:07,여러분 그러면 겨울계절들으면 다음 1학기 성적에 포함되는거에여???,1
5,2019-01-05 22:25,몇학점 들었는지에 따라 등수 많이 바껴요?? ㅈㄱㄴ,1
6,2019-01-05 22:26,잠시만~ 안녕~~,1
7,2019-01-05 22:28,순저씨얼마함? 맛있움?,1
8,2019-01-05 22:44,비제로가 비쁠로 오른건 무슨 경우일까..? 사실 큰건 아닌데 기분 너무좋다 잘자 다들☺️☺️,1
9,2019-01-05 22:51,계절 송퍼 연습문제 답 왜이런가요????? 답없는건 안봐도된다는건가요 정말 부실하기짝이없네여!!!!,0
10,2019-01-05 22:53,내일 (일요일 도서관) 학교에 공부할곳 앖나요 ㅠㅠ엄마랑 같이 갈건데 일반인도 출입가능한곳요!,1
11,2019-01-05 22:56,곧이어 sky캐슬이 방송됩니다,1
12,2019-01-05 23:04,아니왜 왜 읽씹하세요 교수님..,0
13,2019-01-05 23:11,형이 에어팟 사준다는데 어디서 사야하는 건가요? 다들 직구로 구하셨나요??,1
14,2019-01-05 23:18,근데 성적미입력된거 있으면 기숙사 신청했을 때 그 성적은 어떻게 처리되는거지?,1
15,2019-01-05 23:24,파...국이다!!!! ㅋㅋㄱㅋㅋㅋㄱ,1
16,2019-01-05 23:38,과제 해야하는데 책읽기 싫어ㅠㅠㅠㅠㅠ,1
17,2019-01-05 23:40,아이패스ppl보소 ㅋㅋㅋㅋ나도 하나 먹어볼까,1
18,2019-01-05 23:42,"혹시 주말에 하는 정형외과 아는 사람? 어머니가 딴 지방에 등산 가셨다가 넘어지셔서 팔이 부러지셨거든...일단 응급치료하고 깁스 하기는 했는데, 뼈가 많이 부서지셔서 수술하셔야 될거 같은데 혹시 일요일에 하는 정형외과 아는 사람은 좀 가르쳐주세요",1
19,2019-01-05 23:55,필문수 교수님 글로벌 중국어 1 들어보신분? 혹시 시험 범위가 어떻게 되나요??주교재 회화랑 워크북 이렇게만 들어가는지아니면위에 더해서 보충 단어까지 다 들어갔었는지 궁금하네요ㅜㅜ보충 단어까지 다 외워야하나..,1
20,2019-01-06 00:01,김혜나 예쁘당,1
21,2019-01-06 00:59,성적 메일후기 내가 생각한만큼 충분하고 좋은 점수를 받았다. 처음에는 왜 이 점수가 에이가 아닌지 이해가 안됐지만나보다 더 좋은 점수를 받은 사람이 많은걸 알게되었다. 끝,1
22,2019-01-06 01:04,스카이캐슬~ https://open.kakao.com/o/gVUnyQ9부산대 옴파로스 입니당~,1
23,2019-01-06 01:08,스카이캐슬이 그리 재밌음 다 그 얘기네 함 볼까?,1
24,2019-01-06 01:09,스카이캐슬 게시판 만듦 ㄱㄱ,1
25,2019-01-06 01:11,스카이 캐슬 .. 개인적으로 입시주의? 내딸 아들 의대 보내야해욧!!!! sky미만 잡!!! 이런 거 진짜 싫어하는데스카이 캐슬도 이런내용인가요? 재밌는거 같은데 이런내용이면 별롤거같아서요 ㅠ,1
26,2019-01-06 01:12,와 교수님 개빡침 진짜 이런말 안쓰고 싶지만 개빡침 세부성적확인 메일 받고 좀 이상한거 같아서 시험지 확인할수 있냐고 하니깐 읽씹하심.. 솔직히 확인하는 데 시간이 걸리는 거라고 기다리고 있는데 2일날 보내고 지금까지 읽씹이심8일까지 성적정정기간인데 그냥 넘어갈려는 건지메일 한번더 보내야 할까요? 또 읽씹하시면 전 어떻게 할 수 없는건가요?,0
27,2019-01-06 01:17,"혜나 뛰어내린건 다음화 예고임(분석) 학교 복도에서 창문앞에 잠자리 시체가 나오지? 잠자리가 밖으로 나갈수 있을줄 알고 나갈려다가 유리창문에 막혀 죽은거 = 혜나가 어떠한 벽에 막힘 그 벽= 강준상한테 버림받고, 더이상 아갈미향한테 협박할것도 사라짐 즉, 오늘 예고편에서의 식사자리가 힌트고, 다음화는 혜나가 뛰어내리기전까지 있었던 일들이 다루어짐. 내예상ㅋ",1
28,2019-01-06 01:19,나 감기걸렸는데 오른쪽 눈이 너무 빠질것같이 아파 왜이러지 저번에도 엄청 아팟는데 잠자고 나니까 갠찮아졌거든 근데 지금 또 너무 아프네,1
29,2019-01-06 01:21,독감걸렸당 ㅠㅠㅠㅠ밍 독감걸렸다..혼자 자취하는데 아프니까 서러워 죽겠다! 다들 아프지마세요!!!!!!!!!!!!!!! ㅠㅅㅠ,1
30,2019-01-06 01:29,"와사비 좋아하시는분 메밀소바도 좋고 감자탕 고기, 돼지국밥 고기, 초밥을간장 + 와사비 조금 푼거에 톡! 하고 찍어먹으면...@@혹시 부산대에 이런 취향 맛집 있나요 ㅠㅠ",1
31,2019-01-06 01:41,부대 카페 부대근처에 아침 8시에 문 열린 카페 있나요?,1
32,2019-01-06 01:54,ㅁ심심 심심하니 멍멍이자랑,1
33,2019-01-06 02:22,국장 내년 1학기꺼 보통 몇월쯤 들어와??,1
34,2019-01-06 02:36,올해 3학년 재학생 되시는 분들 혹시 새내기때 말고 2학년 재학생일때1학기 등록금 언제쯤 내셨나요???새내기때는 2월에 냈는데 똑같은건가요?,1
35,2019-01-06 02:49,헝어어어어엏어허어엉 미쳤어ㅠㅜㅜㅜ 존나 빡치네 와 놀러와서 숙소 들어왔는데 시발 어 바퀴가 내 검지만한 크기의 바퀴가 시발 침대 옆에 뒤져있다고 제일 큰 문제는 어두워서 십ㄹ 있는 줄 모르고 내가 시발 어 바퀴릘 밟았다는거야 씼고와서 불 켜봤더니 시발 밟혀죽은 시발 바퀴가 있다고 시바아아ㅑㄴㄹ 직원도 없어 시발 아 돌았다 너무 싫어,1
36,2019-01-06 03:51,영재애비는 머잘했다고 김줭스앵님한테 찾아감? 어휴 지가 아들래미한테 총겨눈건 생각도 안함? 걍 지 탓이구만,1
37,2019-01-06 05:38,이태리어 이태리어 김영숙교수님 원래 학점 깐깐하게주나요? 정정메일보내도 읽고 답이없네요,1
38,2019-01-06 06:06,그 부산대에 노래 유튜브하는 분 이름이 뭐였더라ㅠ,1
39,2019-01-06 07:28,항아리에서 서울교대 학생증 보신분 찾아요 ㅠㅠ,1
