text_num,time,text,label
1,2019-01-23 04:47,너의 모든 것 넷플릭스 드라마 너의 모든 것을 다들 봐주길 바란다... 심장 떨려서 못 보겠는 드라마 처음이야ㅠㅠ 너무 떨려서 멈춰놓고 못 보고 있다구!!! 후우 후우,1
2,2019-01-23 04:47,현대 점프스쿨 1순위 어디 썼어? 1순위에 붙었는지 여부와 관계없이 그냥 다들 어디 썼나 궁금해서.. 난 엄청 멀리 썼거든 ㅠㅠ 초량 ㅠㅠ,1
3,2019-01-23 05:01,토익 해커스 책 있는데 이게 2017년 껀데 빨갱이 파랭이 있거든요?? 굳이 올해꺼 안사도 될까요? 기초부터 공부하려고하는뎅,1
4,2019-01-23 06:03,마지막으로 한국영화를 본게 판도라인데 마지막에 카메라잡고 질질짜는거보고 역겨워 뒤질뻔했음,1
5,2019-01-23 06:39,대나무숲 새로 파볼까 타대학은 다 있는데 우리대학만 죽어서 ㅠ,1
6,2019-01-23 07:12,부산대학교 대나무숲 새로 만들어 봤습니다! https://www.facebook.com/pg/newpnubamboo타대학들은 다 있는데 저희 대나무숲은 5월달에서 멈춰있길래 안타까워서 직접 만들었습니다! 많은 이용 부탁드려요!,1
7,2019-01-23 08:59,낼 워너원 첫콘 동행하실분 ㅠㅠ 저도 혼자가는데  입장전까지 같이 고척에서 돌아다니고 구경도 하실 분계시면 함께해여 ㅠ.ㅠ 저도 혼자여서..,1
8,2019-01-23 09:55,"남자 요가 , 필라테스 부산대에 남자가 요가나 필라테스 할 수 있는 곳 있나요",1
9,2019-01-23 10:10,학교도서관 몇시에 문여나요? 몇시에 문여나요?,1
10,2019-01-23 10:12,택배... ㅎㅈ택배.... 왜 이틀동안 기장일까요...제가 찾아가야할까요...자격증책인데.. 안그래도 시간없는데,1
11,2019-01-23 10:24,체력딸려... 1시간 풀 공부하고 나니까.. 몸도 찌뿌둥하고... 난 한번에 확해치우고 싶은 타입이라.. 풀공부하고 싶은데... 운동부족이라 그런가? 운동 추천할 만한 거 있을까? 학교 주변 산책하는게 도움되려나?,1
12,2019-01-23 10:29,진또삐 어제하루동안 별풍선 16000개 받았네 저게 얼마여 부산대 21살 최대 아웃풋이다 자랑스럽다,1
13,2019-01-23 10:37,있잖아 외안데 외구레 나한테 미워 으흐흐흐흐흐ㅜㅜ구러면 나쁘사람 이니야  ㅠㅠ,1
14,2019-01-23 10:49,아마스빈 메뉴 뭐가 맛있냐 추천좀,1
15,2019-01-23 11:00,작년 이맘때쯤이 그립다... 열심히 공부하고 대학 붙은걸 확인했을 때의 그 성취감이 너무 그립다... 꿈에만 그리던 대학을 이제 갈 수 있다는 그 설렘이 너무 그립다... 그 때의 감정을 다시 느낄 수 있는 날이 올 수 있을까...,1
16,2019-01-23 11:00,3월군대가는데 등록후휴학하려는데 어찌해야함니까,1
17,2019-01-23 11:20,정문앞 갤러리안과 오래 기다리나요?? 예약하고 가야해요?,1
18,2019-01-23 11:21,혹시 영어과외 해보신분..? 얼떨결에 아는사람 영어과외를 맡았는데 엄청 못하는 친구라 옆에서 봐주기만 해달라고 하는데 말이야똥이야ㅠㅠㅠㅠ여튼 영어과외 하면 어떻게 봐주셨나요 ㅠㅠ..? 계속 거절했는데 뭘 어떻게 가르쳐야할지 하나도 모르겠어요 ㅠㅠ,1
19,2019-01-23 11:39,소득공제용 등록금 영수증 어디서 출력할 수 있나요?? 알려주세요ㅠ,1
20,2019-01-23 12:00,괜히 알바 계속 떨어지니까 자존감도 개 떨어짐.. 내가 문제있나싶고 ㅠㅠㅠ어늘 하루종일 영화보고 책읽고 쉬다가 알바자리 없어서 그런거라고 합리화하고 다시 구해야딩,1
21,2019-01-23 13:27,커피베이 남자 알바분! 목소리도 좋고 친절하셔서.. 되게 갈때마다 기분좋음..ㅎ,1
22,2019-01-23 13:31,여기 에타는 어케 하루종일 타고있냐 타대학에타도 마찬가진가? ㅋㅋ,1
23,2019-01-23 13:34,요즘 토익 어때요? 공부 지금 하나도 안하고 요번주에 치러가는데 어떤가요??,1
24,2019-01-23 13:35,전공시간표가 이런식이면...내능력과 상관없이 폭망인데....? 나한테 왜그러지 어찌버티지....? 다니지말라는건가🙄,1
25,2019-01-23 13:37,아 nc에서 소고기 사다가구워먹었는데.. 혼자 600그램 스테이크로 파슬리소금후추등등 다 간해가지고 버터 올리브유 둘러서 구워서 먹는데 물린다 아무리맛있어도 600그램은 혼자먹는건 에바참치다,1
26,2019-01-23 13:42,훈녀생정 ❤ 방학 동안 변신하기 ❤ 매일 아침 얼굴을 마사지 해주세여.^^한아름언냐 콧볼 마사지 아시져??콧망울 부분을 동글동글 돌려주면 대여그러면 오똑하고 날렵한 코 완성!😘( 대신 자주 해줘야 효과가 나타나요)글구 화장법도 배워야해여아이라인은 무조건!! 광대뼈까지 그려주세욤요즘은 화장 안하면 찐따 소리 들으니까여비비도 바르시궁 틴트는 워터틴트 쓰세욘!!잘 따라하시면 개학하고 여신소리 들을 수 있어요저도 개학하고 5학년 여신돼서 6학년 오빠한태고백받앗어요 ㅎㅎ,1
27,2019-01-23 13:44,"아침에 일찍일어나기! 8시 반에 일어나서..! 씻고, 9시 20분에 카페가서 11시 50분까지 영어공부하고, 12시부터 1시간동안 일본어 공부하고.. 밥먹고! 방 들어왔다 ㅎㅎ근데 아직 낮..!! 보람차다~~>_<",1
